case,family,t,initial_q_over_H,q_over_H,mode,Xi_participation,Q_rho_participation,Q_chi_participation,total_input_subspace_gain,within_tracked_subspace_gain,orthogonal_leakage_gain,full_transfer_gain,maximum_abs_pair_real_lambda_over_H,maximum_abs_pair_imag_lambda_over_H,assigned_subspace_overlap
alignment_1.2,perturbation_parameter,1.02,0.01,0.009797029237914237,gauge_continuation_Xi,0.9999976748650261,2.3251003530874035e-06,3.46207068060321e-11,4072.939226651596,4072.9319207395497,7.714468355284746,4073.054890955778,1882.3759330616676,0.0,0.9999999859424797
alignment_1.2,perturbation_parameter,1.02,0.01,0.009797029237914237,matter_radial,2.0607130449857705e-06,0.8852082439866773,0.1147896953002778,8.26427512318467,0.5553274073849497,8.263542111498381,4073.054890955778,3.27799364587381e-15,3.9851538485799987,0.9999835006205875
alignment_1.2,perturbation_parameter,1.02,0.01,0.009797029237914237,matter_phase,1.4190418721717908e-07,0.06224190612783942,0.9377579519679733,5.111274064094721,0.854905570214805,5.05845454500829,4073.054890955778,0.6033796556387636,0.0,0.9998056299652557
alignment_1.2,perturbation_parameter,1.03,0.01,0.009796244068456906,gauge_continuation_Xi,0.9999979312299033,2.0687406551141783e-06,2.9441604988994523e-11,4483.65068534992,4483.643429475767,8.066322665703188,4483.77801209016,1919.3084935236182,0.0,0.9999999882601909
alignment_1.2,perturbation_parameter,1.03,0.01,0.009796244068456906,matter_radial,1.8144179396587575e-06,0.8759304458115068,0.12406773977055355,9.094032776128405,0.5496525068889249,9.093373640898342,4483.77801209016,2.6467049352251666e-15,3.9093957715588163,0.999983251786833
alignment_1.2,perturbation_parameter,1.03,0.01,0.009796244068456906,matter_phase,1.435334296718606e-07,0.07065876115988431,0.9293410953066861,5.605585798730141,0.8551009759190826,5.557508310480912,4483.77801209016,0.656272570918185,0.0,0.9997845931300822
alignment_1.2,perturbation_parameter,1.04,0.01,0.009795817497613064,gauge_continuation_Xi,0.9999981536730947,1.846301868407111e-06,2.5036881452782735e-11,4934.253867244237,4934.24664317128,8.443386249200934,4934.393989183297,1954.7827757120715,0.0,0.9999999901010606
alignment_1.2,perturbation_parameter,1.04,0.01,0.009795817497613064,matter_radial,1.6020363792234943e-06,0.8665187560071397,0.13347964195648113,10.00470044837363,0.5440545482486691,10.004105465158887,4934.393989183297,1.436140030824058e-15,3.839285255267034,0.9999830258689484
alignment_1.2,perturbation_parameter,1.04,0.01,0.009795817497613064,matter_phase,1.4474400199692813e-07,0.0797343624536699,0.9202654928023281,6.1500336585788276,0.8554776192750341,6.106224453466834,4934.393989183297,0.7062264003377706,0.0,0.9997631380161791
alignment_1.2,perturbation_parameter,1.05,0.01,0.009795751116095538,gauge_continuation_Xi,0.9999983478105107,1.6521682157686132e-06,2.1273552748472458e-11,5428.38620679054,5428.378999404787,8.84584074328654,5428.540359978564,1988.8520922002297,0.0,0.9999999915774165
alignment_1.2,perturbation_parameter,1.05,0.01,0.009795751116095538,matter_radial,1.4179423381463712e-06,0.8570067182442358,0.14299186381342605,11.003626357208855,0.5385366432903863,11.003087350972965,5428.540359978564,3.0996150361377518e-15,3.77429922483197,0.999982828242201
alignment_1.2,perturbation_parameter,1.05,0.01,0.009795751116095538,matter_phase,1.4548783569586334e-07,0.08945079833384992,0.9105490561783143,6.748983291037784,0.8560155411585663,6.709018607584764,5428.540359978564,0.7538771177669645,0.0,0.9997417192841874
alignment_1.2,perturbation_parameter,1.06,0.01,0.009796046397919932,gauge_continuation_Xi,0.9999985181540525,1.4818279019413213e-06,1.804557583980228e-11,5969.987191189755,5969.9799881313365,9.273849506691452,5970.156723541145,2021.5623866277353,0.0,0.9999999927720531
alignment_1.2,perturbation_parameter,1.06,0.01,0.009796046397919932,matter_radial,1.2576126949221005e-06,0.8474279085698165,0.15257083381748843,12.098771689343984,0.5331019926520081,12.09828177871301,5970.156723541145,2.7498245632314115e-15,3.7139920070123984,0.9999826642838369
alignment_1.2,perturbation_parameter,1.06,0.01,0.009796046397919932,matter_phase,1.457218419428204e-07,0.09977807628450916,0.9002217779936488,7.40718020323141,0.8566909374639883,7.370682221528173,5970.156723541145,0.7996842997946451,0.0,0.9997208670611913
alignment_1.2,perturbation_parameter,1.07,0.01,0.009796704705765371,gauge_continuation_Xi,0.9999986683612003,1.3316235320035356e-06,1.5267683655825563e-11,6563.320385637687,6563.313177040122,9.727518809580214,6563.506766133359,2052.9535085265466,0.0,0.9999999937465132
alignment_1.2,perturbation_parameter,1.07,0.01,0.009796704705765371,matter_radial,1.117377890631549e-06,0.8378156585598578,0.16218322406225152,13.298755034367382,0.5277538767768434,13.298308415277825,6563.506766133359,3.632311659191647e-15,3.6579820838323385,0.9999825392987123
alignment_1.2,perturbation_parameter,1.07,0.01,0.009796704705765371,matter_phase,1.4540946824033123e-07,0.11067391963256258,0.8893259349579692,8.129776737440562,0.8574761625743346,8.096409449435399,6563.506766133359,0.8439926595528255,0.0,0.9997011685515479
alignment_1.2,perturbation_parameter,1.08,0.01,0.009797727296114897,gauge_continuation_Xi,0.9999988014211334,1.1985659958722293e-06,1.2870803315936436e-11,7212.99598254823,7212.988760864097,10.206855955896213,7213.200811078206,2083.0602478833707,0.0,0.9999999945471003
alignment_1.2,perturbation_parameter,1.08,0.01,0.009797727296114897,matter_radial,9.942360175658905e-07,0.8282027773525883,0.17179622841139416,14.612897893717532,0.5224956456123878,14.612489657077182,7213.200811078206,0.0,3.6059415381375723,0.9999824584353264
alignment_1.2,perturbation_parameter,1.08,0.01,0.009797727296114897,matter_phase,1.4452214632413164e-07,0.1220840745950159,0.8779157808828378,8.922359492572667,0.8583399667906803,8.89182460588174,7213.200811078206,0.8870683868606053,0.0,0.999683240287112
alignment_1.2,perturbation_parameter,1.09,0.01,0.009799115324175071,gauge_continuation_Xi,0.9999989197948053,1.0801943960569251e-06,1.0798610848678191e-11,7923.995083310831,7923.987843203046,10.711727588776242,7924.22010120629,2111.9128095256856,0.0,0.9999999952091032
alignment_1.2,perturbation_parameter,1.09,0.01,0.009799115324175071,matter_radial,8.857128576100563e-07,0.8186212800757053,0.18137783421143702,16.051273709037474,0.5173307063728996,16.050899687733963,7924.22010120629,3.5145261853172986e-15,3.557587570404384,0.9999824265936836
alignment_1.2,perturbation_parameter,1.09,0.01,0.009799115324175071,matter_phase,1.4304057818951245e-07,0.13394315728570097,0.8660566996737209,9.790978739733497,0.8592479994100523,9.763011700811484,7924.22010120629,0.9291218623664179,0.0,0.9996676921984661
alignment_1.2,perturbation_parameter,1.1,0.01,0.009800869848593184,gauge_continuation_Xi,0.9999990255221198,9.744688752210466e-07,9.004910672095858e-12,8701.695397546197,8701.688135833137,11.241813947450657,8701.942498841274,2139.5372995530433,0.0,0.9999999957596636
alignment_1.2,perturbation_parameter,1.1,0.01,0.009800869848593184,matter_radial,7.897548545532041e-07,0.8091021299041163,0.19089708034102906,17.624759772376393,0.5122625113226601,17.624416413374682,8701.942498841274,5.880798948612103e-16,3.5126756262447003,0.9999824483268478
alignment_1.2,perturbation_parameter,1.1,0.01,0.009800869848593184,matter_phase,1.4095568611407788e-07,0.14617602937007043,0.8538238296742435,10.742179509047544,0.8601635864404126,10.71654570189706,8701.942498841274,0.9703225171023689,0.0,0.9996550863132849
alignment_1.2,perturbation_parameter,1.11,0.01,0.009802991835971286,gauge_continuation_Xi,0.9999991203045876,8.796879607720941e-07,7.451624371306618e-12,9551.898509063663,9551.89122470855,11.796558474679207,9552.16975253151,2165.9561043158437,0.0,0.9999999962198484
alignment_1.2,perturbation_parameter,1.11,0.01,0.009802991835971286,matter_radial,7.046465993902414e-07,0.7996750004060943,0.20032429494730636,19.345092319180786,0.5072945464970463,19.34477657696627,9552.16975253151,5.904279134546693e-16,3.4709937890520424,0.999982527738509
alignment_1.2,perturbation_parameter,1.11,0.01,0.009802991835971286,matter_phase,1.382691727813587e-07,0.1586996473364907,0.8413002143943366,11.783034570451287,0.8610487599489782,11.759525732768342,9552.16975253151,1.0108089255771282,0.0,0.9996458943701172
alignment_1.2,perturbation_parameter,1.12,0.01,0.00980548216518282,gauge_continuation_Xi,0.9999992055696705,7.944242222039974e-07,6.107233776612606e-12,10480.859016220582,10480.851710357281,12.37511197167358,10481.156638236818,2191.188195510537,0.0,0.9999999966061444
alignment_1.2,perturbation_parameter,1.12,0.01,0.00980548216518282,matter_radial,6.28946623382436e-07,0.7903680639859649,0.20963130706741162,21.224925426005782,0.5024303223823059,21.224634674109335,10481.156638236818,8.891979591163219e-15,3.4323581758611232,0.9999826683792105
alignment_1.2,perturbation_parameter,1.12,0.01,0.00980548216518282,matter_phase,1.349936428080275e-07,0.1714252892455023,0.8285745757608548,12.921179713360486,0.8618654821416996,12.899610604221593,10481.156638236818,1.0506958811844245,0.0,0.9996404595669445
alignment_1.2,perturbation_parameter,1.1300000000000001,0.01,0.009808341631497804,gauge_continuation_Xi,0.9999992825212958,7.174737585993852e-07,4.9455667886188095e-12,11495.315510120876,11495.308186110175,12.976269772902793,11495.641938406727,2215.24938251832,0.0,0.9999999969315512
alignment_1.2,perturbation_parameter,1.1300000000000001,0.01,0.009808341631497804,matter_radial,5.614370124666777e-07,0.7812078111727119,0.21879162739027563,23.27789363815728,0.4976733678956206,23.27762559591721,11495.641938406727,1.7855768627874143e-15,3.39660913602873,0.9999828731441347
alignment_1.2,perturbation_parameter,1.1300000000000001,0.01,0.009808341631497804,matter_phase,1.3115227290740704e-07,0.18426102978819586,0.8157388390595313,14.164851299516675,0.8625769772996331,14.145056646401818,11495.641938406727,1.090079491857022,0.0,0.9996389676942938
alignment_1.2,perturbation_parameter,1.1400000000000001,0.01,0.009811570950522545,gauge_continuation_Xi,0.9999993521798195,6.478162356039155e-07,3.944844298832054e-12,12602.523273778674,12602.515937290078,13.598400107520986,12602.88114207261,2238.152526722734,0.0,0.9999999972063837
alignment_1.2,perturbation_parameter,1.1400000000000001,0.01,0.009811570950522545,matter_radial,5.010835576853251e-07,0.7722189043039112,0.2277805946125311,25.518678089698703,0.4930272291323694,25.51843076180024,12602.88114207261,2.3904362739254185e-15,3.3636080981174916,0.99998314417554
alignment_1.2,perturbation_parameter,1.1400000000000001,0.01,0.009811570950522545,matter_phase,1.267780549572843e-07,0.19711431403369117,0.8028855591882539,15.522925956896662,0.8631490649211817,15.504757703858882,12602.88114207261,1.1290409368410768,0.0,0.9996414318765258
alignment_1.2,perturbation_parameter,1.1500000000000001,0.01,0.009815170761960033,gauge_continuation_Xi,0.9999994154139064,5.845830065783209e-07,3.086927830595575e-12,13810.288514880689,13810.281173996571,14.23936108711591,13810.680678582119,2259.9078015060636,0.0,0.9999999974388635
alignment_1.2,perturbation_parameter,1.1500000000000001,0.01,0.009815170761960033,matter_radial,4.4700398050839214e-07,0.7634240678849129,0.2365754851111066,27.96307573545718,0.48849547462274673,27.96284736213713,13810.680678582119,7.200590259478784e-15,3.333234944759909,0.9999834827729425
alignment_1.2,perturbation_parameter,1.1500000000000001,0.01,0.009815170761960033,matter_phase,1.219126624626006e-07,0.2098944750359701,0.7901054030513674,17.004962190691327,0.8635513831536403,16.988287062021406,13810.680678582119,1.1676492938729828,0.0,0.9996476931926281
alignment_1.2,perturbation_parameter,1.16,0.01,0.0098191416331971,gauge_continuation_Xi,0.9999994729661068,5.270315365326573e-07,2.35672346728855e-12,15127.003789239605,15126.996454578615,14.896403535388066,15127.433342058357,2280.522995619714,0.0,0.9999999976355747
alignment_1.2,perturbation_parameter,1.16,0.01,0.0098191416331971,matter_radial,3.984424416343863e-07,0.7548440166363106,0.24515558492124775,30.628070999797455,0.4840817089193849,30.627860015911637,15127.433342058357,6.6276413404571626e-15,3.3053858213811798,0.9999838893140063
alignment_1.2,perturbation_parameter,1.16,0.01,0.0098191416331971,matter_phase,1.1660502986776222e-07,0.22251505082102627,0.7774848325739439,18.621243492871297,0.863758404363181,18.605940877084105,15127.433342058357,1.2059637058401276,0.0,0.9996574369796011
alignment_1.2,perturbation_parameter,1.17,0.01,0.009823484062724649,gauge_continuation_Xi,0.9999995254735262,4.7452473207921235e-07,1.7417081130046583e-12,16561.685545955213,16561.678230811016,15.566058754330081,16562.155837627197,2300.0039669673442,0.0,0.9999999978017867
alignment_1.2,perturbation_parameter,1.17,0.01,0.009823484062724649,matter_radial,3.5474893998981055e-07,0.7464974210434717,0.2535022242075882,33.53191172615656,0.4797895954153704,33.531716727615446,16562.155837627197,1.8150007474226415e-15,3.2799713046461973,0.9999843631888481
alignment_1.2,perturbation_parameter,1.17,0.01,0.009823484062724649,matter_phase,1.1090974070466066e-07,0.23489578016810134,0.765104108922158,20.382824093866503,0.863750171509436,20.368784243238856,16562.155837627197,1.2440350683451036,0.0,0.9996702222108768
alignment_1.2,perturbation_parameter,1.18,0.01,0.00982819848337515,gauge_continuation_Xi,0.9999995734843183,4.2651445001565737e-07,1.2315514418979884e-12,18124.016169049642,18124.008889531462,16.244019210471684,18124.530824246234,2318.354501584903,0.0,0.9999999979417649
alignment_1.2,perturbation_parameter,1.18,0.01,0.00982819848337515,matter_radial,3.15362791170464e-07,0.7384009091499479,0.26159877548726085,36.69419423509882,0.4756228857420473,36.69401395148603,18124.530824246234,9.112673738882636e-16,3.2569148719401015,0.9999849027499876
alignment_1.2,perturbation_parameter,1.18,0.01,0.00982819848337515,matter_phase,1.048854085828147e-07,0.2469641901550954,0.753035704959496,22.301580274104555,0.8635127170479813,22.288702805096264,18124.530824246234,1.2819073631991875,0.0,0.9996855195422666
alignment_1.2,perturbation_parameter,1.19,0.01,0.00983328526538309,gauge_continuation_Xi,0.9999996174709272,3.8252825497331364e-07,8.178140555657678e-13,19824.388705307014,19824.381480471086,16.92500699494649,19824.951643814602,2335.5754096913774,0.0,0.9999999980590082
alignment_1.2,perturbation_parameter,1.19,0.01,0.00983328526538309,matter_radial,2.797992727542051e-07,0.7305691024216934,0.2694306177790337,40.135953825474594,0.4715854581980261,40.13578709776814,19824.951643814602,1.0675823200447736e-15,3.2361516252409395,0.9999855052796058
alignment_1.2,perturbation_parameter,1.19,0.01,0.00983328526538309,matter_phase,9.859314545120487e-08,0.2586567267771187,0.7413431746297358,24.390265014003106,0.8630381701999205,24.37845768075826,19824.951643814602,1.3196187256822263,0.0,0.9997027527848932
alignment_1.2,perturbation_parameter,1.2,0.01,0.009838744719332573,gauge_continuation_Xi,0.9999996578417195,3.4215778676398714e-07,4.937124578590508e-13,21673.952494695895,21673.945346676457,17.60260263474084,21674.567952891004,2351.665845762869,0.0,0.9999999981562426
alignment_1.2,perturbation_parameter,1.2,0.01,0.009838744719332573,matter_radial,2.4763807257785345e-07,0.7230146827796258,0.27698506958230157,43.879757105972274,0.4676813759050369,43.879602868328924,21674.567952891004,1.9909721271597352e-15,3.217627232242716,0.9999861669750552
alignment_1.2,perturbation_parameter,1.2,0.01,0.009838744719332573,matter_phase,9.209494154298531e-08,0.2699194180875407,0.7300804898175178,26.662563788614143,0.8623246034299831,26.651741493689727,21674.567952891004,1.3572023083409157,0.0,0.9997213387674737
alignment_1.2,perturbation_parameter,1.21,0.01,0.00984457709891996,gauge_continuation_Xi,0.9999996949499187,3.0504982736024343e-07,2.539331086380645e-13,23684.662154883245,23684.655109002928,18.269059732646827,23685.33470859861,2366.6230411989127,0.0,0.99999999823566
alignment_1.2,perturbation_parameter,1.21,0.01,0.00984457709891996,matter_radial,2.1851422965833262e-07,0.7157484874144513,0.28425129407131894,47.94980112029861,0.46391495598583704,47.9496583852165,23685.33470859861,1.537977677459454e-15,3.201297055121981,0.9999868829529034
alignment_1.2,perturbation_parameter,1.21,0.01,0.00984457709891996,matter_phase,8.545239896484159e-08,0.28070809295312454,0.7192918215944766,29.13315451472327,0.861375671695982,29.123238520319404,23685.33470859861,1.394686986802952,0.0,0.9997407215884933
alignment_1.2,perturbation_parameter,1.22,0.01,0.009850782603576995,gauge_continuation_Xi,0.9999997291010374,2.7089886803418873e-07,9.449027638789592e-14,25869.329885167965,25869.322970014273,18.915092892866294,25870.064474043815,2380.4422536103953,0.0,0.9999999982989818
alignment_1.2,perturbation_parameter,1.22,0.01,0.009850782603576995,matter_radial,1.921105711103719e-07,0.7087796276716722,0.29122018021775675,52.37201919583755,0.46029085492260874,52.37188704206393,25870.064474043815,2.62565003351807e-15,3.187125443441907,0.9999876472708654
